,_id,ltable_id,rtable_id,ltable_Title,ltable_Authors,ltable_Genres,ltable_Publishing Date,ltable_Pages,ltable_Publisher,ltable_Language,rtable_Title,rtable_Authors,rtable_Genres,rtable_Publishing Date,rtable_Pages,rtable_Publisher,rtable_Language
14564,14564,411,401,If You Dare,Kresley Cole,Contemporary Fiction:Romance:Romance Books:Historical Romance:Historical Romance,17 Mar 2008,384,SIMON & SCHUSTER,English,If You Deceive,Kresley Cole,Romance;Historical Romance;Romance;Historical,May 22nd 2007,356,Pocket,English
14592,14592,1695,402,The Leopard Prince : Number 2 in series,Elizabeth Hoyt,Historical Romance:Historical Romance:Historical Fiction,03 May 2007,384,Little Brown & Company,English,The Leopard Prince,Elizabeth Hoyt,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction,April 1st 2007,372,Grand Central Publishing,English
14679,14679,2617,404,My One and Only,Kristan Higgins,Adult & Contemporary Romance:Adult & Contemporary Romance,29 Mar 2011,384,HarperCollins Publishers,English,My One and Only,Kristan Higgins,Romance;Romance;Contemporary Romance;Womens Fiction;Chick Lit;Contemporary,March 29th 2011,382,HQN Books,English
14793,14793,2791,408,Glitter Baby,Susan Elizabeth Phillips,Adult & Contemporary Romance:Adult & Contemporary Romance,08 Jul 2011,438,HarperCollins Publishers Inc,English,Glitter Baby,Susan Elizabeth Phillips,Romance;Contemporary Romance;Romance;Contemporary;Womens Fiction;Chick Lit;Fiction,,429,Piatkus,English
14910,14910,290,412,When Beauty Tamed the Beast,Eloisa James,Historical Romance:Historical Romance,08 Jul 2011,374,HarperCollins Publishers Inc,English,When Beauty Tamed the Beast,Eloisa James,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency;Fantasy;Fairy Tales,January 25th 2011,372,Avon,English
15045,15045,1244,413,Public Secrets : A Novel,Nora Roberts,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Mar 2006,512,Bantam Doubleday Dell Publishing Group Inc,English,Public Secrets,Nora Roberts,Romance;Romance;Romantic Suspense;Romance;Contemporary Romance;Fiction;Contemporary;Mystery,March 27th 2012,481,Bantam Books,English
15129,15129,151,416,Faefever,Karen Marie Moning,Fantasy:Fantasy Books:Romance:Romance Books,03 Sep 2009,389,Random House USA Inc,English,Faefever,Karen Marie Moning,Fantasy;Urban Fantasy;Fantasy;Paranormal;Fantasy;Fairies;Fae;Romance;Paranormal Romance;Adult,September 16th 2008,327,Delacorte Press,English
15227,15227,164,422,The Darkest Seduction,Gena Showalter,Fantasy:Fantasy Books:Romance:Romance Books,21 Feb 2012,384,Harlequin (UK),English,The Darkest Seduction,Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Demons;Fantasy,February 28th 2012,504,HQN Books,English
15229,15229,212,422,The Darkest Secret,Gena Showalter,Romance:Romance Books,29 Mar 2011,416,HarperCollins Publishers,English,The Darkest Seduction,Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Demons;Fantasy,February 28th 2012,504,HQN Books,English
15230,15230,590,422,The Darkest Touch : A Spellbinding Paranormal Romance Novel,Gena Showalter,Horror:Horror:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,16 Mar 2015,496,Harlequin Books,English,The Darkest Seduction,Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Demons;Fantasy,February 28th 2012,504,HQN Books,English
15235,15235,1061,422,The Darkest Craving,Gena Showalter,Romance:Romance Books,30 Jul 2013,466,Harlequin,English,The Darkest Seduction,Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Demons;Fantasy,February 28th 2012,504,HQN Books,English
15361,15361,3253,424,Poughkeepsie,Debra Anastasia,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,25 Mar 2014,372,Omnific Publishing,English,Poughkeepsie,Debra Anastasia,Romance;Romance;Contemporary Romance;Contemporary;Did Not Finish;New Adult,November 22nd 2011,372,Omnific Publishing,
15401,15401,419,426,Then Came You,Lisa Kleypas,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance,30 Jun 2015,400,HarperCollins Publishers Inc,English,Then Came You,Lisa Kleypas,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency;Adult,September 30th 2003,384,Avon,English
15444,15444,1011,427,Pleasure of a Dark Prince,Kresley Cole,Romance:Romance Books,01 Apr 2010,352,SIMON & SCHUSTER,English,Pleasure of a Dark Prince,Kresley Cole,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Paranormal;Vampires,February 16th 2010,431,Pocket Books,English
15453,15453,1651,427,Price of Pleasure,Kresley Cole,Contemporary Fiction:Romance:Romance Books:Historical Romance:Historical Romance,29 Jun 2004,384,Simon & Schuster Ltd,English,Pleasure of a Dark Prince,Kresley Cole,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Paranormal;Vampires,February 16th 2010,431,Pocket Books,English
15474,15474,3814,429,100 Strokes of the Brush Before Bed,P. Melissa:Lawrence Venuti,Contemporary Fiction:Erotic Fiction,01 Oct 2004,167,Grove Press / Atlantic Monthly Press,English,Fire of Stars and Dragons,Melissa Petreshock,Fantasy;New Adult;Fantasy;Dragons;Fantasy;Paranormal;Romance;Paranormal;Vampires;Romance;Paranormal Romance,April 29th 2014,224,Swoon Romance,
15483,15483,388,430,Slightly Dangerous,Mary Balogh,Historical Romance:Historical Romance,01 Mar 2005,400,Random House USA Inc,English,Slightly Dangerous,Mary Balogh,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction,March 1st 2005,365,Dell,English
15503,15503,1538,430,Slightly Sinful,Mary Balogh,Historical Romance:Historical Romance,02 Jul 2004,342,Random House USA Inc,English,Slightly Dangerous,Mary Balogh,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction,March 1st 2005,365,Dell,English
15505,15505,1544,430,Slightly Scandalous,Mary Balogh,Historical Romance:Historical Romance,03 Jun 2003,374,Bantam Doubleday Dell Publishing Group Inc,English,Slightly Dangerous,Mary Balogh,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction,March 1st 2005,365,Dell,English
15506,15506,1557,430,Slightly Wicked,Mary Balogh,Historical Romance:Historical Romance,29 Apr 2003,342,Bantam Doubleday Dell Publishing Group Inc,English,Slightly Dangerous,Mary Balogh,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction,March 1st 2005,365,Dell,English
15508,15508,1560,430,Slightly Married,Mary Balogh,Historical Romance:Historical Romance,01 Apr 2003,342,Bantam Doubleday Dell Publishing Group Inc,English,Slightly Dangerous,Mary Balogh,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction,March 1st 2005,365,Dell,English
15586,15586,166,432,Angels' Flight,Nalini Singh,Contemporary Fiction:Horror:Horror:Fantasy:Fantasy Books:Romance:Romance Books,03 May 2012,358,Penguin Putnam Inc,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15587,15587,167,432,Archangel's Consort,Nalini Singh,Fantasy:Fantasy Books:Romance:Romance Books,02 Feb 2011,337,Penguin Putnam Inc,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15588,15588,173,432,Archangel's Blade,Nalini Singh,Contemporary Fiction:Romance:Romance Books,06 Sep 2011,320,Penguin Putnam Inc,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15589,15589,197,432,Archangel's Storm,Nalini Singh,Romance:Romance Books,04 Sep 2012,337,Penguin Putnam Inc,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15590,15590,218,432,Angels' Blood : Book 1,Nalini Singh,Fantasy:Fantasy Books:Romance:Romance Books,11 Feb 2010,368,Orion Publishing Co,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15591,15591,228,432,Archangel's Legion,Nalini Singh,Contemporary Fiction:Romance:Romance Books,29 Oct 2013,374,Berkley Books,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15593,15593,261,432,Archangel's Viper : Book 10,Nalini Singh,Fantasy:Fantasy Books:Romance:Romance Books,28 Sep 2017,368,Orion Publishing Co,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15594,15594,556,432,Archangel's Shadows,Nalini Singh,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,28 Oct 2014,373,Berkley Books,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15604,15604,1071,432,Archangel's Enigma,Nalini Singh,Romance:Romance Books,01 Sep 2015,371,Berkley Books,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15605,15605,1072,432,Archangel's Consort : Book 3,Nalini Singh,Fantasy:Fantasy Books:Romance:Romance Books,10 Feb 2011,336,Orion Publishing Co,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15606,15606,1079,432,Archangel's Blade : Book 4,Nalini Singh,Fantasy:Fantasy Books:Romance:Romance Books,08 Sep 2011,320,Orion Publishing Co,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15607,15607,1081,432,Archangel's Storm : Book 5,Nalini Singh,Fantasy:Fantasy Books:Romance:Romance Books,14 Sep 2012,352,Orion Publishing Co,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15608,15608,1089,432,Archangel's Heart : Book 9,Nalini Singh,Fantasy:Fantasy Books:Romance:Romance Books,03 Nov 2016,400,Orion Publishing Co,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15609,15609,1107,432,Archangel's Heart,Nalini Singh,Horror:Horror:Fantasy:Fantasy Books:Romance:Romance Books,01 Nov 2016,400,Berkley Books,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15614,15614,1154,432,Angels' Blood,Nalini Singh,Horror:Horror:Fantasy:Fantasy Books:Romance:Romance Books,16 Jul 2009,353,Penguin Putnam Inc,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15620,15620,1208,432,Archangel's Shadows : Book 7,Nalini Singh,Fantasy:Fantasy Books:Romance:Romance Books,06 Nov 2014,384,Orion Publishing Co,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15625,15625,1350,432,Archangel's Enigma : Book 8,Nalini Singh,Fantasy:Fantasy Books:Romance:Romance Books,05 Nov 2015,384,Orion Publishing Co,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15634,15634,1477,432,Angels Of Darkness,Meljean Brook:Ilona Andrews:Nalini Singh,Anthologies (non-poetry):Romance:Romance Books:Short Story Books,24 Nov 2011,410,Penguin Putnam Inc,English,Angels' Blood,Nalini Singh,Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance;Paranormal Romance;Romance;Paranormal;Angels;Fantasy;Paranormal;Vampires,March 3rd 2009,339,Berkley Sensation,
15635,15635,631,433,Dragon Bound : A Novel of the Elder Races,Thea Harrison,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,07 Jul 2011,336,Penguin Putnam Inc,English,Dragon Bound,Thea Harrison,Fantasy;Paranormal;Romance;Paranormal Romance;Romance;Fantasy;Fantasy;Dragons;Fantasy;Urban Fantasy;Paranormal;Shapeshifters,May 3rd 2011,312,Berkley Sensation,English
15658,15658,352,434,Mansfield Park,Jane Austen:Tony Tanner:Kathryn Sutherland,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance,01 May 2003,544,Penguin Books Ltd,English,Mansfield Park,Jane Austen,Fiction;Romance;Classics;Literature;Historical;Historical Fiction,,560,Penguin,English
15710,15710,1230,435,The Undomestic Goddess,Sophie Kinsella,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,02 Jan 2006,416,Transworld Publishers Ltd,English,The Undomestic Goddess,Sophie Kinsella,Womens Fiction;Chick Lit;Romance;Fiction;Contemporary;Humor,April 25th 2006,404,Dial Press Trade Paperback,English
15783,15783,497,437,Into the Wilderness,Sara Donati,Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,01 Feb 2009,912,Random House USA Inc,English,Into the Wilderness,Sara Donati,Historical;Historical Fiction;Romance;Historical;Fiction;Romance;Historical Romance;Adventure,August 3rd 1999,876,Bantam Books,English
15817,15817,233,440,Deeper Than Midnight,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,09 Aug 2011,416,Random House USA Inc,English,Midnight Awakening,Lara Adrian,Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Vampires;Romance,November 27th 2007,369,Dell,English
15818,15818,1044,440,Kiss of Midnight,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,16 Feb 2009,432,Bantam Doubleday Dell Publishing Group Inc,English,Midnight Awakening,Lara Adrian,Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Vampires;Romance,November 27th 2007,369,Dell,English
15819,15819,1073,440,Taken by Midnight : A Midnight Breed Novel,Lara Adrian,Horror:Horror:Romance:Romance Books,28 Sep 2010,400,Random House USA Inc,English,Midnight Awakening,Lara Adrian,Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Vampires;Romance,November 27th 2007,369,Dell,English
15820,15820,1091,440,Midnight Awakening,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,17 Feb 2009,369,Random House USA Inc,English,Midnight Awakening,Lara Adrian,Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Vampires;Romance,November 27th 2007,369,Dell,English
15821,15821,1096,440,Midnight Rising,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,12 Feb 2009,356,Random House USA Inc,English,Midnight Awakening,Lara Adrian,Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Vampires;Romance,November 27th 2007,369,Dell,English
15822,15822,1106,440,Ashes of Midnight,Lara Adrian,Fiction Books:Fantasy:Fantasy Books:Romance:Romance Books,07 Dec 2010,353,Random House USA Inc,English,Midnight Awakening,Lara Adrian,Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Vampires;Romance,November 27th 2007,369,Dell,English
15823,15823,1108,440,Shades of Midnight : A Midnight Breed Novel,Lara Adrian,Horror:Horror:Fantasy:Fantasy Books:Romance:Romance Books,14 Jan 2010,383,Dell Books,English,Midnight Awakening,Lara Adrian,Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Vampires;Romance,November 27th 2007,369,Dell,English
15824,15824,1115,440,Veil of Midnight,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,17 Feb 2009,355,Random House USA Inc,English,Midnight Awakening,Lara Adrian,Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Vampires;Romance,November 27th 2007,369,Dell,English
15826,15826,1215,440,Darker After Midnight,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,16 Jan 2012,416,Little Brown Book Group,English,Midnight Awakening,Lara Adrian,Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Vampires;Romance,November 27th 2007,369,Dell,English
15830,15830,201,441,Bloodfever,Karen Marie Moning,Fantasy:Fantasy Books:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,26 Aug 2008,349,Random House USA Inc,English,Bloodfever,Karen Marie Moning,Fantasy;Urban Fantasy;Fantasy;Fantasy;Paranormal;Romance;Romance;Paranormal Romance;Fairies;Fae,October 16th 2007,303,Delacorte Press,English
15862,15862,85,442,Maybe Someday,Colleen Hoover,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,26 Mar 2014,370,SIMON & SCHUSTER,English,Maybe Someday,Colleen Hoover,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance,March 18th 2014,385,Atria Books,
15867,15867,204,442,Maybe Someday,Colleen Hoover,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,18 Mar 2014,384,Simon & Schuster Ltd,English,Maybe Someday,Colleen Hoover,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance,March 18th 2014,385,Atria Books,
15873,15873,604,442,Maybe Not,Colleen Hoover,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Jan 2016,120,SIMON & SCHUSTER,English,Maybe Someday,Colleen Hoover,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance,March 18th 2014,385,Atria Books,
15918,15918,112,446,Love Rosie,Cecelia Ahern,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Dec 2006,503,Hyperion Books,English,Love; Rosie,Cecelia Ahern,Romance;Contemporary;Womens Fiction;Chick Lit;Adult,December 1st 2006,512,Hachette Books,English
16064,16064,1324,452,Ten Tiny Breaths : A Novel,K. A. Tucker,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,10 Oct 2013,288,Atria Books,English,Ten Tiny Breaths,K.A. Tucker,New Adult;Romance;Contemporary;Romance;Contemporary Romance;Young Adult,December 11th 2012,262,Papoti Books,English
16175,16175,3220,460,Driven,K. Bromberg,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,22 Sep 2016,320,Diversion Books,English,Driven,K. Bromberg,Romance;Romance;Contemporary Romance;Adult Fiction;Erotica;Contemporary;Sports and Games;Sports,May 8th 2013,327,JKB Publishing,
16182,16182,673,461,Something about You,Julie James,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,25 Jul 2011,323,Penguin Putnam Inc,English,About That Night,Julie James,Romance;Romance;Contemporary Romance;Contemporary;Womens Fiction;Chick Lit;Adult,April 3rd 2012,284,Berkley Sensation,English
16183,16183,676,461,About That Night,Julie James,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,07 Jun 2012,296,Penguin Putnam Inc,English,About That Night,Julie James,Romance;Romance;Contemporary Romance;Contemporary;Womens Fiction;Chick Lit;Adult,April 3rd 2012,284,Berkley Sensation,English
16317,16317,512,462,When He Was Wicked,Julia Quinn,Historical Romance:Historical Romance,08 Jul 2011,368,HarperCollins Publishers Inc,English,When He Was Wicked,Julia Quinn,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,June 29th 2004,368,Avon,English
16326,16326,1663,462,When He Was Wicked : Number 6 in series,Julia Quinn,Historical Romance:Historical Romance,01 Nov 2006,384,Little Brown Book Group,English,When He Was Wicked,Julia Quinn,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,June 29th 2004,368,Avon,English
16415,16415,703,469,Nothing But Trouble,Rachel Gibson,Adult & Contemporary Romance:Adult & Contemporary Romance,19 Oct 2010,354,HarperCollins Publishers Inc,English,The Trouble With Valentine's Day,Rachel Gibson,Contemporary;Romance;Sports and Games;Sports;Contemporary Romance;Sports Romance;Womens Fiction;Chick Lit;Romance;Contemporary Romance,December 26th 2012,368,Avon,English
16428,16428,2754,469,The Trouble with Valentine's Day,Rachel Gibson,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,26 Dec 2012,368,HarperCollins Publishers Inc,English,The Trouble With Valentine's Day,Rachel Gibson,Contemporary;Romance;Sports and Games;Sports;Contemporary Romance;Sports Romance;Womens Fiction;Chick Lit;Romance;Contemporary Romance,December 26th 2012,368,Avon,English
16466,16466,2429,470,Christmas Ever After,Sarah Morgan,Adult & Contemporary Romance:Adult & Contemporary Romance,22 Oct 2015,368,HarperCollins Publishers,English,After the Fall,Morgan O'Neill;Deborah O'Neill Cordes,Science Fiction;Time Travel;Romance;Fantasy;Historical;Historical Fiction;Romance;Paranormal Romance;Historical;Romance;Historical Romance,October 1st 2012,372,Crimson Romance,English
16484,16484,355,471,Beyond The Highland Mist,Karen Marie Moning,Romance:Romance Books:Historical Romance:Historical Romance,01 Apr 2000,375,Bantam Doubleday Dell Publishing Group Inc,English,The Dark Highlander,Karen Marie Moning,Romance;Romance;Paranormal Romance;Science Fiction;Time Travel;Fantasy;Paranormal;Romance;Historical Romance;Fantasy,October 1st 2002,370,Dell,English
16485,16485,364,471,The Immortal Highlander,Karen Marie Moning,Romance:Romance Books:Historical Romance:Historical Romance,01 Aug 2005,384,Bantam Doubleday Dell Publishing Group Inc,English,The Dark Highlander,Karen Marie Moning,Romance;Romance;Paranormal Romance;Science Fiction;Time Travel;Fantasy;Paranormal;Romance;Historical Romance;Fantasy,October 1st 2002,370,Dell,English
16486,16486,399,471,Kiss Of The Highlander,Karen Marie Moning,Romance:Romance Books:Historical Romance:Historical Romance,02 Nov 2001,396,Bantam Doubleday Dell Publishing Group Inc,English,The Dark Highlander,Karen Marie Moning,Romance;Romance;Paranormal Romance;Science Fiction;Time Travel;Fantasy;Paranormal;Romance;Historical Romance;Fantasy,October 1st 2002,370,Dell,English
16487,16487,407,471,Spell Of The Highlander,Karen Marie Moning,Romance:Romance Books:Historical Romance:Historical Romance,07 Jul 2006,416,Bantam Doubleday Dell Publishing Group Inc,English,The Dark Highlander,Karen Marie Moning,Romance;Romance;Paranormal Romance;Science Fiction;Time Travel;Fantasy;Paranormal;Romance;Historical Romance;Fantasy,October 1st 2002,370,Dell,English
16488,16488,461,471,To Tame A Highland Warrior,Karen Marie Moning,Historical Romance:Historical Romance,01 Mar 2000,366,Bantam Doubleday Dell Publishing Group Inc,English,The Dark Highlander,Karen Marie Moning,Romance;Romance;Paranormal Romance;Science Fiction;Time Travel;Fantasy;Paranormal;Romance;Historical Romance;Fantasy,October 1st 2002,370,Dell,English
16490,16490,1201,471,The Dark Highlander,Karen Marie Moning,Fantasy:Fantasy Books:Romance:Romance Books,01 Oct 2002,1,Bantam Doubleday Dell Publishing Group Inc,English,The Dark Highlander,Karen Marie Moning,Romance;Romance;Paranormal Romance;Science Fiction;Time Travel;Fantasy;Paranormal;Romance;Historical Romance;Fantasy,October 1st 2002,370,Dell,English
16491,16491,1203,471,Darkfever,Karen Marie Moning,Fantasy:Fantasy Books:Romance:Romance Books,08 Sep 2011,368,Orion Publishing Co,English,The Dark Highlander,Karen Marie Moning,Romance;Romance;Paranormal Romance;Science Fiction;Time Travel;Fantasy;Paranormal;Romance;Historical Romance;Fantasy,October 1st 2002,370,Dell,English
16494,16494,1318,471,The Highlander's Touch,Karen Marie Moning,Romance:Romance Books:Historical Romance:Historical Romance,07 Nov 2000,384,Bantam Doubleday Dell Publishing Group Inc,English,The Dark Highlander,Karen Marie Moning,Romance;Romance;Paranormal Romance;Science Fiction;Time Travel;Fantasy;Paranormal;Romance;Historical Romance;Fantasy,October 1st 2002,370,Dell,English
16537,16537,1507,473,What I Did for Love,Susan Elizabeth Phillips,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,13 Jan 2010,416,HarperCollins Publishers Inc,English,What I Did for Love,Susan Elizabeth Phillips,Romance;Romance;Contemporary Romance;Contemporary;Womens Fiction;Chick Lit;Fiction,January 27th 2009,401,William Morrow,English
16611,16611,2347,473,The Viscount Who Lived Down the Lane : Rhymes With Love,Elizabeth Boyle,Romance:Romance Books:Historical Romance:Historical Romance,13 Apr 2015,384,HarperCollins Publishers Inc,English,What I Did for Love,Susan Elizabeth Phillips,Romance;Romance;Contemporary Romance;Contemporary;Womens Fiction;Chick Lit;Fiction,January 27th 2009,401,William Morrow,English
16635,16635,2583,474,Breaking Point,Pamela Clare,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,03 May 2011,373,Berkley Books,English,Breaking Point,Pamela Clare,Romance;Romantic Suspense;Romance;Romance;Contemporary Romance;Contemporary;Suspense;War;Military,May 3rd 2011,405,Berkley Sensation,English
16660,16660,664,478,Bully,Penelope Douglas,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,06 Nov 2014,336,Little Brown Book Group,English,Bully,Penelope Douglas,Romance;New Adult;Contemporary;Young Adult;Young Adult;High School;Romance;Contemporary Romance,February 18th 2014,333,Intermix (Penguin Group (USA) LLC),
16678,16678,840,479,Release Me : The Stark Series #1,J Kenner,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Jan 2013,343,Random House USA Inc,English,Release Me,J. Kenner,Romance;Adult Fiction;Erotica;Erotica;Bdsm;Romance;Contemporary Romance;Contemporary;Romance;Erotic Romance,January 1st 2013,345,Bantam,English
16685,16685,1419,479,Release Me: Stark Series Book 1,Julie Kenner,Contemporary Fiction:Romance:Romance Books,01 Feb 2013,352,Headline Publishing Group,English,Release Me,J. Kenner,Romance;Adult Fiction;Erotica;Erotica;Bdsm;Romance;Contemporary Romance;Contemporary;Romance;Erotic Romance,January 1st 2013,345,Bantam,English
